datetime,temp,tempmax,tempmin,humidity,precip,windspeed,solarradiation,solarenergy
2014-05-31,29.9,34.5,25.7,76.5,0.4,22.3,124.0,10.6
2014-06-01,31.5,36.0,25.0,74.4,1.2,22.3,188.8,16.3
2014-06-02,32.5,38.0,29.0,71.8,0.0,21.2,161.3,13.8
2014-06-03,31.8,36.0,29.0,77.6,0.0,25.9,106.9,9.3
2014-06-04,30.8,36.1,25.0,79.6,0.3,24.1,118.8,10.2
2014-06-05,28.7,31.1,26.0,85.0,22.1,13.0,90.8,7.6
2014-06-06,28.6,31.9,26.0,83.7,19.9,20.3,90.6,7.8
2014-06-07,28.4,33.0,24.5,81.8,6.1,22.1,129.0,11.0
2014-06-08,29.0,33.5,25.0,82.8,11.0,13.6,181.5,15.8
2014-06-09,30.8,34.9,27.0,77.8,0.0,13.9,238.7,20.6
2014-06-10,29.7,34.5,26.0,83.1,21.0,19.1,151.6,13.1
2014-06-11,28.2,30.1,26.9,83.6,5.0,20.3,214.1,18.5
2014-06-12,27.4,31.0,25.0,79.5,2.1,16.6,231.5,20.0
2014-06-13,27.6,32.5,25.0,81.1,6.0,14.8,244.0,21.0
2014-06-14,26.4,28.7,25.0,86.7,19.2,15.7,283.2,24.4
2014-06-15,29.3,34.0,25.0,77.7,7.3,12.9,289.9,25.0
2014-06-16,31.0,35.4,28.0,79.5,1.6,20.3,206.7,17.9
2014-06-17,28.8,31.8,27.0,84.0,0.3,19.4,133.4,11.5
2014-06-18,28.6,32.5,25.0,83.8,6.0,23.8,159.6,13.9
2014-06-19,30.0,35.3,25.0,79.8,22.0,13.0,202.5,17.5
2014-06-20,33.5,37.5,29.5,61.0,0.1,25.9,223.5,19.2
2014-06-21,32.3,36.5,29.0,69.0,1.5,13.9,157.6,13.5
2014-06-22,27.1,28.5,26.0,91.5,2.5,16.6,116.1,10.0
2014-06-23,27.9,31.0,25.5,85.6,1.0,12.1,79.4,6.9
2014-06-24,29.0,32.5,26.0,82.5,1.6,12.1,146.9,12.7
2014-06-25,30.4,33.6,27.0,80.2,0.0,12.7,163.7,14.1
2014-06-26,32.4,37.1,28.0,71.4,0.0,14.8,184.1,15.7
2014-06-27,32.3,36.0,28.5,73.7,0.2,15.7,147.2,12.6
2014-06-28,29.1,33.5,26.4,82.4,18.0,21.3,140.4,12.0
2014-06-29,29.9,34.1,27.0,81.4,37.0,18.5,128.0,11.1
2014-06-30,28.9,32.4,27.0,84.3,1.6,20.5,99.6,8.4
2014-07-01,27.9,30.5,25.8,87.9,14.1,19.4,205.2,17.5
2014-07-02,29.0,33.7,26.0,83.9,11.0,15.7,125.0,10.8
2014-07-03,30.2,34.5,27.0,76.6,0.8,18.4,136.4,11.6
2014-07-04,31.2,35.2,27.0,74.8,1.1,17.5,139.4,11.9
2014-07-05,28.5,30.5,26.8,84.1,9.0,19.5,117.7,10.2
2014-07-06,29.2,32.5,27.0,82.2,26.5,13.9,134.4,11.6
2014-07-07,29.7,34.0,26.2,81.5,2.0,16.6,103.2,8.9
2014-07-08,29.3,33.9,25.9,82.4,2.3,11.2,157.9,13.6
2014-07-09,31.5,36.0,28.0,76.8,0.1,22.2,208.1,17.9
2014-07-10,30.3,35.0,27.0,79.4,2.0,26.8,185.4,15.8
2014-07-11,29.7,34.0,27.9,81.3,6.0,20.3,192.5,16.6
2014-07-12,28.9,32.0,26.8,84.0,4.0,21.4,138.5,12.1
2014-07-13,29.1,32.0,26.6,85.2,7.0,22.3,106.7,9.0
2014-07-14,28.8,30.5,26.0,85.7,13.0,18.5,112.5,9.7
2014-07-15,30.2,34.0,27.0,78.8,0.1,20.3,183.4,15.8
2014-07-16,29.8,33.0,26.0,79.7,0.2,20.3,190.9,16.5
2014-07-17,28.4,31.6,25.5,86.5,5.0,14.8,149.6,12.9
2014-07-18,30.1,34.9,26.0,77.8,2.1,15.7,243.5,21.1
2014-07-19,27.4,29.4,25.0,86.9,2.0,18.5,96.2,8.4
2014-07-20,28.0,33.0,25.2,85.8,25.0,23.2,183.3,15.8
2014-07-21,27.7,32.0,25.0,86.9,82.0,17.6,148.2,12.9
2014-07-22,29.5,34.0,25.9,80.2,0.4,12.1,161.3,14.0
2014-07-23,30.8,35.2,27.0,75.6,0.0,14.7,299.4,25.8
2014-07-24,31.7,36.0,27.0,73.9,0.0,16.6,294.0,25.3
2014-07-25,31.3,35.1,28.0,77.3,0.2,14.8,151.7,13.0
2014-07-26,28.4,32.5,25.7,85.7,4.0,26.8,98.1,8.6
2014-07-27,27.6,32.0,23.0,84.5,46.0,15.8,169.0,14.5
2014-07-28,27.9,31.3,25.0,83.9,6.0,16.6,193.8,16.6
2014-07-29,28.7,33.5,25.4,82.4,47.0,16.6,173.9,15.1
2014-07-30,28.2,31.0,26.0,85.7,40.0,13.0,220.7,19.2
2014-07-31,30.2,33.7,26.0,78.9,0.0,13.0,286.6,24.7
2014-08-01,31.1,35.0,27.0,76.1,0.0,16.6,281.1,24.4
2014-08-02,30.1,34.5,25.0,81.2,0.4,31.5,289.2,24.7
2014-08-03,28.6,33.6,25.0,81.3,54.0,20.9,159.8,13.5
2014-08-04,29.0,33.0,26.0,82.2,0.2,14.8,164.9,14.2
2014-08-05,29.0,33.0,27.0,83.5,45.0,16.6,134.3,11.7
2014-08-06,28.8,32.0,26.5,85.1,3.0,14.7,172.8,14.9
2014-08-07,29.0,31.0,27.0,85.4,5.0,16.6,120.5,10.5
2014-08-08,29.8,34.0,26.5,82.0,1.0,21.2,131.4,11.5
2014-08-09,27.8,31.5,24.0,86.5,5.0,19.4,110.5,9.7
2014-08-10,31.5,36.0,27.0,75.3,0.0,13.0,168.6,14.4
2014-08-11,32.4,37.0,28.0,70.2,0.0,13.9,130.0,11.2
2014-08-12,31.0,35.0,26.5,74.2,2.3,20.3,110.4,9.4
2014-08-13,25.7,29.0,24.8,92.3,136.0,16.6,124.0,10.6
2014-08-14,26.5,29.0,24.9,84.8,4.0,10.9,147.1,12.9
2014-08-15,27.8,30.2,25.0,79.8,2.3,10.3,196.2,16.7
2014-08-16,28.2,32.0,26.0,85.7,0.9,19.4,142.3,12.3
2014-08-17,30.3,35.0,26.0,78.3,22.0,18.5,180.3,15.7
2014-08-18,30.8,34.1,28.0,81.4,0.0,19.4,110.0,9.5
2014-08-19,27.6,29.6,26.0,88.8,1.8,14.8,96.5,8.2
2014-08-20,27.2,30.0,25.4,85.0,5.0,18.5,188.1,16.2
2014-08-21,28.2,32.0,25.5,82.2,0.8,15.7,256.5,22.0
2014-08-22,28.0,31.0,26.4,88.4,3.2,19.4,145.4,12.4
2014-08-23,28.7,32.5,26.0,85.2,0.6,17.5,139.9,12.0
2014-08-24,28.2,30.5,26.1,89.1,0.3,16.6,163.2,14.1
2014-08-25,28.4,32.0,25.0,84.9,2.1,12.1,101.4,8.7
2014-08-26,27.0,32.5,25.0,90.0,4.0,20.3,148.0,12.8
2014-08-27,27.8,32.4,25.0,84.9,0.1,13.0,126.1,10.9
2014-08-28,26.7,29.5,25.0,87.7,10.6,25.9,107.5,9.4
2014-08-29,25.2,26.9,24.6,96.7,87.0,23.2,88.7,7.7
2014-08-30,27.7,32.0,24.0,85.2,29.0,12.2,196.4,17.0
2014-08-31,28.7,33.5,25.0,82.5,12.1,14.8,207.2,17.9
2014-09-01,27.1,29.0,25.0,88.7,3.0,16.6,154.9,13.4
2014-09-02,26.4,30.5,24.9,91.2,40.0,14.8,192.9,16.7
2014-09-03,27.2,31.0,25.0,90.4,13.6,13.0,156.9,13.5
2014-09-04,29.0,32.7,26.0,83.3,0.0,15.7,214.6,18.7
2014-09-05,29.5,33.5,26.0,81.7,0.0,22.3,167.8,14.4
2014-09-06,29.8,34.0,26.0,79.9,0.8,14.8,194.3,16.7
2014-09-07,30.2,34.2,26.0,74.5,0.0,11.2,256.5,22.0
2014-09-08,29.3,32.0,27.0,83.0,0.0,11.2,179.8,15.5
2014-09-09,28.8,32.4,24.5,85.4,13.0,20.3,160.4,13.9
2014-09-10,29.5,33.5,27.0,86.2,3.6,18.4,121.5,10.5
2014-09-11,30.2,34.0,27.0,83.6,0.9,18.5,106.1,9.2
2014-09-12,29.6,32.5,27.0,86.4,12.5,18.5,111.8,9.7
2014-09-13,29.7,33.5,27.0,82.2,0.9,14.8,208.5,18.1
2014-09-14,29.6,32.6,27.0,82.4,3.0,13.0,150.4,12.9
2014-09-15,30.1,34.0,26.5,83.1,7.0,10.3,140.7,12.1
2014-09-16,28.4,32.0,25.5,89.8,3.0,45.1,133.8,11.7
2014-09-17,27.3,31.0,24.7,92.4,77.0,42.5,91.2,7.8
2014-09-18,27.3,30.4,26.0,94.9,23.0,21.4,103.9,9.1
2014-09-19,28.6,32.5,25.8,89.6,0.9,9.4,130.7,11.2
2014-09-20,28.1,32.1,25.5,91.5,20.0,15.7,178.5,15.5
2014-09-21,26.4,28.5,23.8,88.9,122.0,18.4,154.3,13.4
2014-09-22,27.8,32.0,23.5,75.4,0.2,13.0,271.2,23.4
2014-09-23,27.4,31.2,24.0,71.1,0.0,12.1,197.3,17.0
2014-09-24,27.8,32.5,24.5,70.6,0.0,9.4,239.4,20.7
2014-09-25,28.1,33.0,23.0,73.6,0.0,13.9,252.6,22.0
2014-09-26,28.6,33.0,25.0,78.5,0.0,15.7,272.6,23.6
2014-09-27,28.5,32.1,26.0,85.0,0.0,19.4,247.8,21.6
2014-09-28,29.2,33.0,26.0,83.3,0.0,20.5,183.3,15.8
2014-09-29,29.7,34.1,26.0,80.0,0.1,18.4,205.6,17.8
2014-09-30,29.7,34.0,25.5,75.3,0.0,13.9,247.1,21.4
2014-10-01,29.6,34.0,25.5,73.9,0.0,13.0,255.2,21.9
2014-10-02,29.4,34.0,25.0,74.7,0.0,13.0,278.9,24.1
2014-10-03,29.6,34.0,26.0,74.0,0.0,14.8,274.7,23.7
2014-10-04,29.7,34.0,25.9,72.6,0.1,18.5,270.6,23.5
2014-10-05,25.6,27.5,23.5,84.5,34.4,20.3,183.7,15.9
2014-10-06,26.8,30.2,23.0,59.6,0.1,20.5,228.6,19.9
2014-10-07,25.9,31.1,21.0,70.1,0.0,13.0,251.8,21.8
2014-10-08,26.0,32.0,21.0,70.8,0.0,10.3,251.8,21.7
2014-10-09,26.2,31.3,21.5,72.9,0.0,11.6,243.7,21.1
2014-10-10,26.5,30.0,23.7,76.5,0.0,11.2,218.8,19.0
2014-10-11,26.3,31.0,22.0,68.0,0.0,13.0,236.1,20.5
2014-10-12,26.2,31.0,21.5,65.5,0.0,15.7,245.5,21.3
2014-10-13,26.2,30.0,21.5,60.7,0.0,16.6,220.4,19.0
2014-10-14,25.5,29.0,22.5,59.5,0.0,17.5,231.1,19.9
2014-10-15,25.2,29.4,20.6,60.6,0.0,12.1,234.9,20.2
2014-10-16,26.2,30.5,22.0,70.1,1.4,14.8,201.1,17.1
2014-10-17,25.1,28.0,23.5,85.0,2.4,10.3,213.4,18.4
2014-10-18,26.5,30.5,24.0,74.3,1.2,16.7,239.3,20.6
2014-10-19,26.5,30.5,22.9,74.0,0.0,15.7,245.3,21.2
2014-10-20,27.4,31.6,23.0,73.8,0.0,15.7,246.7,21.3
2014-10-21,27.8,32.0,25.0,76.7,0.7,21.3,237.2,20.3
2014-10-22,25.5,29.0,22.5,84.4,34.0,11.4,141.5,12.1
2014-10-23,25.3,27.2,24.0,73.0,1.4,14.8,192.0,16.7
2014-10-24,24.3,26.4,23.0,77.1,0.6,9.5,140.8,12.2
2014-10-25,24.7,29.6,22.9,85.7,0.2,10.3,186.6,16.1
2014-10-26,26.4,31.5,23.0,77.4,2.3,15.7,221.4,19.0
2014-10-27,26.9,31.0,24.0,80.2,4.1,13.9,230.4,20.0
2014-10-28,25.0,29.0,23.5,92.1,39.0,16.6,180.4,15.6
2014-10-29,25.0,27.9,23.0,94.5,37.0,13.9,229.9,20.0
2014-10-30,27.1,31.0,24.0,85.0,1.4,20.3,230.6,19.9
2014-10-31,27.5,31.1,24.0,82.4,1.6,15.7,236.7,20.5
2014-11-01,27.8,31.6,25.0,78.3,0.0,19.4,235.4,20.4
2014-11-02,24.7,28.4,22.0,74.4,4.2,35.3,181.6,15.6
2014-11-03,21.1,23.5,19.5,66.9,0.0,17.6,227.5,19.7
2014-11-04,21.3,23.9,19.0,72.1,0.0,12.1,180.0,15.6
2014-11-05,23.5,26.0,21.8,78.2,0.2,9.4,210.0,18.3
2014-11-06,21.8,23.2,20.0,89.9,5.0,20.3,116.7,9.8
2014-11-07,20.6,22.4,19.0,94.5,22.1,22.3,163.0,14.2
2014-11-08,20.8,23.1,18.4,81.1,2.1,17.5,108.3,9.3
2014-11-09,19.9,22.0,18.0,90.4,0.6,16.6,116.2,9.9
2014-11-10,20.3,21.2,19.0,93.8,0.3,13.0,164.7,14.3
2014-11-11,20.9,22.4,20.0,90.1,0.2,19.4,178.3,15.4
2014-11-12,21.1,23.6,18.0,74.7,0.0,14.8,167.3,14.5
2014-11-13,21.2,23.3,20.0,69.8,0.0,19.4,204.0,17.7
2014-11-14,21.8,25.1,19.0,66.0,0.0,14.8,213.6,18.6
2014-11-15,21.5,23.1,20.0,77.6,0.2,13.0,81.7,7.1
2014-11-16,20.5,22.5,19.0,88.3,34.0,13.0,100.6,8.8
2014-11-17,20.7,23.2,19.0,77.1,0.0,18.4,157.6,13.5
2014-11-18,19.3,22.0,17.5,69.6,0.0,17.5,184.0,15.7
2014-11-19,19.2,22.5,16.9,73.3,0.0,16.6,195.6,16.6
2014-11-20,20.3,25.1,16.0,77.4,0.0,14.8,197.1,17.0
2014-11-21,22.6,26.2,19.4,78.7,0.0,11.2,182.4,15.6
2014-11-22,23.6,28.0,21.0,83.3,0.2,18.5,199.4,17.1
2014-11-23,24.0,28.5,20.0,82.8,0.0,18.4,207.9,17.7
2014-11-24,24.9,29.0,21.5,81.1,0.0,14.8,208.8,17.8
2014-11-25,24.8,29.0,22.0,81.6,0.0,15.7,203.5,17.6
2014-11-26,24.9,29.0,22.0,84.9,0.0,24.1,202.2,17.5
2014-11-27,25.8,31.0,23.0,82.8,0.0,26.8,212.8,18.3
2014-11-28,26.2,31.0,23.5,83.1,0.0,24.1,198.1,17.0
2014-11-29,26.8,31.1,24.0,78.7,0.0,22.3,203.1,17.6
2014-11-30,26.2,29.5,24.0,82.2,0.0,18.4,169.7,14.6
2014-12-01,22.2,24.0,19.0,71.7,0.5,31.5,99.4,8.6
2014-12-02,17.3,18.1,16.0,83.3,4.0,20.3,96.7,8.2
2014-12-03,18.0,20.4,16.0,84.8,1.0,13.0,137.8,11.9
2014-12-04,18.3,21.0,17.0,72.0,0.1,22.3,151.3,13.0
2014-12-05,17.5,19.1,16.0,61.2,0.0,15.7,193.2,16.7
2014-12-06,16.9,17.9,15.0,73.8,0.1,14.8,184.0,15.7
2014-12-07,16.9,20.0,14.0,78.3,0.5,17.2,119.4,10.3
2014-12-08,19.1,22.0,17.0,58.4,0.0,17.5,171.0,14.8
2014-12-09,18.8,21.7,17.0,71.2,0.0,14.8,137.2,11.8
2014-12-10,18.4,24.7,17.0,85.7,3.0,13.0,113.8,9.9
2014-12-11,17.4,18.7,16.0,72.6,0.0,19.0,172.4,15.0
2014-12-12,15.6,18.0,13.0,63.0,0.0,21.4,171.9,14.7
2014-12-13,16.0,18.5,13.5,53.4,0.0,14.8,203.3,17.5
2014-12-14,16.4,20.5,14.0,62.3,0.0,10.6,203.1,17.5
2014-12-15,17.8,22.0,12.8,68.1,0.0,18.5,175.7,15.2
2014-12-16,17.8,19.0,16.0,53.5,0.0,22.3,161.7,13.8
2014-12-17,15.3,20.0,12.0,44.8,0.0,17.5,207.3,17.8
2014-12-18,14.1,19.1,9.0,50.9,0.0,13.0,198.3,17.2
2014-12-19,15.1,21.0,9.5,59.1,0.0,11.2,198.2,17.1
2014-12-20,15.5,22.0,10.0,65.2,0.0,13.9,200.3,17.1
2014-12-21,16.1,20.5,12.1,64.5,0.0,16.7,154.7,13.4
2014-12-22,15.6,19.5,11.3,51.7,0.0,17.5,182.6,15.7
2014-12-23,15.1,21.0,10.0,67.8,0.0,8.5,182.3,15.5
2014-12-24,16.6,20.5,12.0,73.1,0.0,11.2,182.4,15.6
2014-12-25,18.8,22.5,15.1,74.1,0.0,15.7,166.3,14.2
2014-12-26,17.6,18.5,17.0,94.7,0.6,10.6,122.9,10.6
2014-12-27,16.7,17.8,16.0,89.0,2.6,17.5,104.0,8.9
2014-12-28,17.2,21.0,14.5,64.1,0.0,15.7,150.1,12.9
2014-12-29,16.8,22.1,12.3,68.2,0.0,13.9,200.7,17.4
2014-12-30,16.7,22.0,12.0,71.4,0.0,13.9,199.9,17.3
2014-12-31,17.5,23.0,13.0,70.9,0.0,13.0,201.6,17.2
2015-01-01,17.6,24.0,8.5,64.0,0.0,13.0,193.9,16.6
2015-01-02,16.3,22.0,11.0,65.5,0.0,13.9,117.4,10.2
2015-01-03,17.0,21.0,13.1,75.3,0.0,13.0,153.4,13.3
2015-01-04,19.3,22.3,16.9,81.9,0.0,16.8,191.1,16.3
2015-01-05,20.4,23.0,18.5,88.3,0.0,13.0,202.4,17.4
2015-01-06,21.7,23.4,20.0,88.0,0.295,10.3,189.8,16.2
2015-01-07,18.9,21.5,17.0,76.9,0.684,25.0,114.7,9.9
2015-01-08,15.8,17.1,14.5,71.4,0.098,15.7,83.7,7.2
2015-01-09,14.3,16.0,12.0,76.1,0.098,16.6,87.6,7.5
2015-01-10,12.0,12.4,11.8,92.2,7.834,14.8,63.1,5.4
2015-01-11,13.0,15.0,11.8,87.5,15.096,10.3,68.4,5.8
2015-01-12,15.2,20.0,12.0,75.6,2.0,14.8,202.9,17.5
2015-01-13,14.6,20.1,9.0,71.9,0.0,11.2,213.1,18.2
2015-01-14,14.5,20.1,10.0,74.4,0.0,15.7,214.7,18.4
2015-01-15,15.1,21.0,10.0,74.3,0.0,13.9,209.2,18.0
2015-01-16,15.8,21.5,11.0,74.8,0.0,13.0,204.5,17.6
2015-01-17,16.6,22.5,11.0,69.0,0.0,13.9,196.2,16.9
2015-01-18,17.7,22.5,12.3,66.1,0.0,13.0,190.6,16.3
2015-01-19,17.9,22.0,15.0,66.0,0.0,18.5,191.7,16.4
2015-01-20,17.3,22.0,13.9,73.7,0.0,10.3,190.1,16.4
2015-01-21,18.0,22.9,14.0,77.6,0.0,11.2,156.8,13.5
2015-01-22,18.7,24.5,14.0,76.0,0.0,18.4,207.2,17.8
2015-01-23,19.7,24.0,16.5,78.4,0.0,22.3,186.4,16.0
2015-01-24,21.1,26.0,17.5,78.5,0.0,26.8,212.7,18.3
2015-01-25,21.7,26.0,19.8,80.0,0.098,24.1,219.5,19.0
2015-01-26,21.5,25.5,19.0,77.0,0.0,19.4,198.0,17.0
2015-01-27,21.4,25.1,19.0,80.1,0.0,23.2,192.7,16.5
2015-01-28,21.9,25.5,19.9,80.5,0.0,25.9,206.4,17.9
2015-01-29,22.2,25.5,20.8,80.0,0.0,26.8,197.5,17.1
2015-01-30,18.6,21.0,15.0,83.5,0.098,26.8,126.2,10.7
2015-01-31,13.5,15.4,12.0,87.3,0.586,25.0,97.4,8.3
2015-02-01,12.8,13.1,11.9,82.3,0.488,16.6,111.4,9.6
2015-02-02,14.3,16.0,13.0,83.4,0.0,10.3,161.8,13.9
2015-02-03,16.5,18.6,15.0,86.4,0.0,9.4,169.6,14.6
2015-02-04,14.8,17.2,13.0,91.6,4.514,25.0,84.4,7.3
2015-02-05,12.7,14.8,11.0,76.2,0.627,22.3,142.2,12.2
2015-02-06,13.7,16.1,12.0,59.6,0.0,14.8,186.9,16.2
2015-02-07,13.9,15.0,13.0,77.9,0.1,11.2,109.4,9.4
2015-02-08,15.6,19.0,13.0,66.2,0.978,16.6,178.8,15.3
2015-02-09,15.5,17.4,14.0,70.9,0.0,8.5,142.6,12.4
2015-02-10,16.0,18.2,15.0,81.8,0.0,15.7,137.0,11.8
2015-02-11,15.6,17.0,14.0,86.8,2.835,17.6,117.1,10.0
2015-02-12,18.0,22.0,15.0,68.8,0.0,13.0,149.3,12.9
2015-02-13,17.7,19.4,16.9,80.8,2.0,13.9,147.7,12.8
2015-02-14,17.0,18.0,16.0,96.3,8.914,9.4,116.3,10.1
2015-02-15,20.0,23.0,17.1,88.0,1.076,13.0,225.2,19.3
2015-02-16,21.6,25.0,19.5,82.2,0.0,17.3,207.5,18.0
2015-02-17,20.7,23.0,18.0,84.5,0.0,15.7,211.0,18.1
2015-02-18,21.0,23.5,19.9,85.2,0.0,20.5,201.2,17.3
2015-02-19,21.4,24.5,20.0,90.0,0.684,25.0,231.2,20.1
2015-02-20,22.6,26.0,20.9,85.3,0.014,27.7,228.9,19.9
2015-02-21,23.6,27.0,21.0,82.5,0.0,21.4,258.4,22.3
2015-02-22,23.3,26.5,22.0,88.8,0.102,18.4,237.5,20.5
2015-02-23,23.7,27.0,21.7,83.9,0.007,22.3,254.9,22.2
2015-02-24,24.4,29.0,21.6,77.8,0.002,25.0,262.4,22.8
2015-02-25,24.7,29.0,22.0,75.7,0.0,25.9,265.0,22.9
2015-02-26,24.9,28.0,23.0,79.6,0.005,25.9,258.2,22.2
2015-02-27,24.5,27.0,23.0,84.1,0.007,28.6,258.5,22.3
2015-02-28,25.1,28.5,23.0,81.5,0.098,22.3,261.8,22.6
2015-03-01,21.1,23.5,18.6,79.8,3.714,29.7,193.4,16.6
2015-03-02,18.6,20.0,17.2,92.0,0.305,22.3,207.1,17.8
2015-03-03,21.9,25.1,20.0,77.1,0.0,25.9,239.5,20.7
2015-03-04,19.4,20.5,18.0,78.2,0.196,15.0,205.8,17.7
2015-03-05,19.5,21.0,18.0,94.8,0.402,11.2,223.6,19.2
2015-03-06,18.3,20.4,16.0,94.9,1.218,22.3,179.5,15.5
2015-03-07,16.1,16.6,15.9,93.6,1.07,15.7,158.3,13.9
2015-03-08,18.4,20.0,16.5,95.3,0.705,9.4,204.4,17.7
2015-03-09,20.3,21.4,19.7,96.5,2.341,11.2,186.0,16.0
2015-03-10,19.6,20.7,18.0,94.2,4.976,16.6,170.6,14.7
2015-03-11,17.8,19.9,16.0,93.4,5.926,23.2,175.7,15.2
2015-03-12,16.0,17.1,15.0,87.6,2.107,17.5,155.7,13.5
2015-03-13,17.2,18.5,15.0,93.7,0.493,10.3,202.6,17.4
2015-03-14,19.7,22.0,17.8,92.9,2.064,13.0,229.4,19.8
2015-03-15,22.6,25.0,20.0,90.8,0.407,14.8,239.6,20.8
2015-03-16,24.4,27.0,23.0,88.9,0.014,22.3,241.1,20.7
2015-03-17,25.3,28.5,23.0,85.5,0.1,21.4,251.0,21.7
2015-03-18,26.2,30.0,23.9,82.2,0.0,22.3,218.0,18.8
2015-03-19,26.1,29.5,24.5,82.5,0.0,20.3,223.5,19.3
2015-03-20,24.6,26.0,23.0,88.6,0.196,16.8,190.6,16.5
2015-03-21,24.5,27.0,23.0,83.9,0.0,16.6,155.0,13.3
2015-03-22,23.4,26.5,22.0,83.4,4.88,23.2,118.5,10.3
2015-03-23,23.0,25.0,21.5,87.1,1.269,15.7,200.5,17.4
2015-03-24,20.2,23.0,19.0,92.3,20.882,20.3,156.0,13.7
2015-03-25,19.7,21.0,18.5,86.9,6.028,13.0,140.8,12.1
2015-03-26,20.4,22.0,19.0,89.4,3.347,10.6,100.5,8.6
2015-03-27,22.0,24.1,20.2,87.8,0.112,11.2,176.3,15.1
2015-03-28,23.2,27.0,20.9,83.5,0.4,21.4,253.3,21.8
2015-03-29,24.6,28.2,21.8,81.8,0.002,21.1,243.9,21.1
2015-03-30,25.9,30.0,22.8,80.5,0.0,25.9,224.0,19.3
2015-03-31,26.5,30.0,24.0,80.9,0.0,25.9,275.4,23.7
2015-04-01,26.7,30.0,24.8,83.4,0.0,25.9,268.6,23.0
2015-04-02,27.8,33.4,24.1,80.6,0.0,24.1,240.0,20.7
2015-04-03,28.0,34.0,24.0,78.8,0.0,20.3,252.1,21.8
2015-04-04,27.9,33.0,24.5,80.4,0.0,25.9,253.5,22.0
2015-04-05,27.7,31.0,25.5,80.0,0.0,24.1,225.9,19.5
2015-04-06,25.8,27.0,25.0,86.8,0.098,17.5,224.4,19.5
2015-04-07,25.0,26.4,22.5,87.7,0.829,22.3,119.5,10.2
2015-04-08,19.5,22.0,17.0,75.2,6.394,25.9,177.0,15.2
2015-04-09,17.9,19.5,16.8,87.6,0.2,18.4,173.6,15.0
2015-04-10,17.4,19.0,16.0,86.4,3.925,16.7,207.3,17.9
2015-04-11,20.1,23.0,17.0,79.0,0.1,12.1,232.1,20.0
2015-04-12,23.3,28.0,20.0,69.0,0.0,15.7,281.4,24.4
2015-04-13,23.9,30.0,17.5,62.5,0.0,18.5,318.6,27.7
2015-04-14,23.4,31.0,17.5,59.8,0.0,23.2,319.6,27.6
2015-04-15,24.0,29.5,19.0,70.1,0.0,24.1,301.9,26.1
2015-04-16,23.9,27.0,21.0,79.4,0.0,21.4,289.9,25.1
2015-04-17,25.4,28.5,23.0,79.2,0.0,23.2,259.9,22.3
2015-04-18,27.4,31.0,24.8,81.1,0.0,20.5,266.9,22.8
2015-04-19,28.6,33.9,25.4,80.9,0.0,19.4,286.1,24.7
2015-04-20,29.6,35.1,26.0,74.3,0.0,23.2,284.5,24.6
2015-04-21,26.5,29.0,23.0,61.5,0.0,19.4,258.0,22.2
2015-04-22,22.3,23.5,21.0,80.2,11.954,18.6,159.8,13.7
2015-04-23,21.8,23.0,21.0,80.3,0.317,16.6,143.3,12.4
2015-04-24,23.5,26.7,21.0,74.0,0.5,12.1,242.0,21.0
2015-04-25,24.5,27.0,23.0,70.1,0.1,13.9,252.2,22.0
2015-04-26,25.5,30.0,21.0,74.9,0.0,15.7,299.7,25.9
2015-04-27,26.7,32.0,23.0,75.3,0.098,19.5,251.6,21.7
2015-04-28,27.2,31.5,24.0,77.4,0.098,22.3,247.1,21.3
2015-04-29,28.2,32.5,24.9,77.9,0.3,18.4,269.4,23.3
2015-04-30,28.5,32.5,25.9,78.5,0.196,25.9,264.1,22.8
2015-05-01,29.4,34.5,26.0,79.3,2.928,25.9,315.2,26.9
2015-05-02,30.0,35.0,26.6,77.1,0.0,24.1,305.0,26.2
2015-05-03,29.8,34.0,26.8,77.6,0.0,25.0,282.8,24.5
2015-05-04,30.3,34.0,27.6,75.9,0.6,19.4,198.1,17.3
2015-05-05,29.3,33.5,26.5,80.1,1.7,25.9,143.1,12.3
2015-05-06,30.4,34.5,27.5,76.1,0.0,18.5,277.4,23.9
2015-05-07,30.0,34.0,27.0,78.2,0.0,27.7,254.4,21.9
2015-05-08,30.8,35.0,28.0,76.8,0.8,25.0,234.9,20.3
2015-05-09,27.2,30.0,24.0,78.0,13.928,23.2,203.4,17.7
2015-05-10,28.7,33.0,25.9,76.8,2.0,21.4,291.6,25.1
2015-05-11,29.9,34.0,25.0,78.1,0.098,19.4,278.5,23.9
2015-05-12,27.0,29.1,25.5,72.6,2.356,20.5,205.0,17.8
2015-05-13,28.8,33.5,25.6,78.5,0.098,25.0,208.2,17.9
2015-05-14,30.2,35.0,26.0,76.0,0.098,26.8,293.7,25.4
2015-05-15,30.8,36.0,27.7,77.1,1.952,22.3,181.0,15.7
2015-05-16,27.3,30.8,23.5,81.3,28.567,23.2,209.8,18.0
2015-05-17,28.5,32.1,25.6,81.3,0.2,20.5,244.7,21.0
2015-05-18,30.8,35.3,27.3,76.7,0.0,25.0,211.1,18.3
2015-05-19,31.0,36.5,27.5,73.4,0.098,16.6,189.5,16.5
2015-05-20,30.7,36.0,25.0,73.1,0.195,32.4,202.6,17.6
2015-05-21,28.0,32.1,25.0,85.1,0.389,25.9,229.2,19.8
2015-05-22,30.4,35.5,26.0,77.0,8.786,34.4,151.9,12.8
